CellLine,A1CF,ACTB,ACTL6A,ACTL6B,ACTR3B,ACTR5,ACTR6,ACTR8,ADNP,AEBP2,AICDA,AIRE,ALKBH1,ALKBH4,ALKBH5,ANP32A,ANP32B,ANP32E,APBB1,APEX1,APOBEC1,APOBEC2,APOBEC3A,APOBEC3B,APOBEC3C,APOBEC3D,APOBEC3F,APOBEC3G,APOBEC3H,ARID1A,ARID1B,ARID2,ARID4A,ARID4B,ARRB1,ASF1A,ASF1B,ASH1L,ASH2L,ASXL1,ASXL2,ASXL3,ATAD2,ATAD2B,ATF2,ATF7IP,ATM,ATN1,ATR,ATRX,ATXN7,ATXN7L3,AURKA,AURKB,AURKC,BABAM1,BAHD1,BANP,BAP1,BARD1,BAZ1A,BAZ1B,BAZ2A,BAZ2B,BCOR,BCORL1,BMI1,BPTF,BRCA1,BRCA2,BRCC3,BRD1,BRD2,BRD3,BRD4,BRD7,BRD8,BRD9,BRDT,BRMS1,BRMS1L,BRPF1,BRPF3,BRWD1,BRWD3,BUB1,CARM1,CBLL1,CBX1,CBX2,CBX3,CBX4,CBX5,CBX6,CBX7,CBX8,CDC6,CDC73,CDK1,CDK17,CDK2,CDK3,CDK5,CDK7,CDK9,CDYL,CDYL2,CECR2,CELF1,CELF2,CELF3,CELF4,CELF5,CELF6,CENPC,CHAF1A,CHAF1B,CHD1,CHD1L,CHD2,CHD3,CHD4,CHD5,CHD6,CHD7,CHD8,CHD9,CHEK1,CHRAC1,CHTOP,CHUK,CIT,CLNS1A,CLOCK,CRB2,CREBBP,CSNK2A1,CTBP1,CTBP2,CTCF,CTCFL,CTR9,CUL1,CUL2,CUL3,CUL4A,CUL4B,CUL5,CXXC1,DAPK3,DAXX,DDB1,DDB2,DDX17,DDX21,DDX5,DDX50,DEK,DHX9,DMAP1,DNAJC1,DNAJC2,DND1,DNMT1,DNMT3A,DNMT3B,DNMT3L,DNTTIP2,DOT1L,DPF1,DPF2,DPF3,DPPA3,DPY30,DR1,DTX3L,DZIP3,E2F6,EED,EEF1AKMT3,EEF1AKMT4,EHMT1,EHMT2,EID1,EID2,EID2B,EIF4A3,ELP2,ELP3,ELP4,ELP5,ELP6,ENY2,EP300,EP400,EPC1,EPC2,ERBB4,ERCC6,EXOSC1,EXOSC2,EXOSC3,EXOSC4,EXOSC5,EXOSC6,EXOSC7,EXOSC8,EXOSC9,EYA1,EYA2,EYA3,EYA4,EZH1,EZH2,FBL,FBRS,FBRSL1,FOXA1,FOXO1,FOXP1,FOXP2,FOXP3,FOXP4,FTO,GADD45A,GADD45B,GADD45G,GATAD1,GATAD2A,GATAD2B,GFI1,GFI1B,GLYR1,GSE1,GTF2I,GTF3C4,HAT1,HCFC1,HCFC2,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HDGF,HDGFL2,HELLS,HIF1AN,HINFP,HIRA,HIRIP3,HJURP,HLCS,HLTF,HMG20A,HMG20B,HMGB1,HMGN1,HMGN2,HMGN3,HMGN4,HMGN5,HNRNPU,HP1BP3,HR,HUWE1,IKZF1,IKZF3,ING1,ING2,ING3,ING4,ING5,INO80,INO80B,INO80C,INO80D,INO80E,JADE1,JADE2,JADE3,JAK2,JARID2,JDP2,JMJD1C,JMJD6,KANSL1,KANSL2,KANSL3,KAT2A,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KAT8,KDM1A,KDM1B,KDM2A,KDM2B,KDM3A,KDM3B,KDM4A,KDM4B,KDM4C,KDM4D,KDM4E,KDM5A,KDM5B,KDM5C,KDM5D,KDM6A,KDM6B,KDM7A,KDM8,KEAP1,KHDRBS1,KLF18,KMT2A,KMT2B,KMT2C,KMT2D,KMT2E,L3MBTL1,L3MBTL2,L3MBTL3,L3MBTL4,LAS1L,LBR,LEO1,LRWD1,MAGOH,MAP3K7,MAPKAPK3,MASTL,MAX,MAZ,MBD1,MBD2,MBD3,MBD4,MBD5,MBD6,MBIP,MBNL1,MBNL3,MBTD1,MCRS1,MDC1,MEAF6,MECP2,MEN1,METTL14,METTL16,METTL21A,METTL3,METTL4,MGA,MIS18A,MIS18BP1,MLLT1,MLLT10,MLLT6,MORF4L1,MORF4L2,MOV10,MPHOSPH8,MPND,MRGBP,MSH6,MSL1,MSL2,MSL3,MST1,MTA1,MTA2,MTA3,MTF2,MYBBP1A,MYO1C,MYSM1,NAA60,NAP1L1,NAP1L2,NAP1L4,NASP,NAT10,NBN,NCL,NCOA1,NCOA2,NCOA3,NCOA6,NCOR1,NCOR2,NEK6,NEK9,NFRKB,NFYB,NFYC,NIPBL,NOC2L,NPAS2,NPM1,NPM2,NSD1,NSL1,NSRP1,NSUN2,NSUN6,NTMT1,NUP98,OGT,OIP5,PADI1,PADI2,PADI3,PADI4,PAF1,PAGR1,PAK2,PARG,PARP1,PARP2,PARP3,PAXIP1,PBK,PBRM1,PCGF1,PCGF2,PCGF3,PCGF5,PCGF6,PCNA,PDP1,PELP1,PHC1,PHC2,PHC3,PHF1,PHF10,PHF12,PHF13,PHF14,PHF19,PHF2,PHF20,PHF20L1,PHF21A,PHF8,PHIP,PIWIL4,PKM,PKN1,POGZ,POLE3,PPARGC1A,PPM1G,PPP2CA,PPP4C,PPP4R2,PQBP1,PRDM1,PRDM11,PRDM12,PRDM13,PRDM14,PRDM16,PRDM2,PRDM4,PRDM5,PRDM6,PRDM7,PRDM8,PRDM9,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,PRKCA,PRKCB,PRKCD,PRKDC,PRMT1,PRMT2,PRMT5,PRMT6,PRMT7,PRMT8,PRMT9,PRPF31,PRR14,PSIP1,PTBP1,PUF60,RAD51,RAD54B,RAD54L,RAD54L2,RAG1,RAG2,RAI1,RARA,RB1,RBBP4,RBBP5,RBBP7,RBFOX1,RBM11,RBM15,RBM15B,RBM17,RBM24,RBM25,RBM4,RBM5,RBM7,RBM8A,RBX1,RCC1,RCOR1,RCOR3,REST,RING1,RLIM,RMI1,RNF168,RNF2,RNF20,RNF40,RNF8,RNPS1,RPS6KA3,RPS6KA4,RPS6KA5,RPUSD3,RRP8,RSF1,RSRC1,RUVBL1,RUVBL2,SAFB,SAP130,SAP18,SAP25,SAP30,SAP30L,SATB1,SATB2,SCMH1,SCML2,SCML4,SENP1,SENP3,SET,SETD1A,SETD1B,SETD2,SETD3,SETD5,SETD6,SETD7,SETDB1,SETDB2,SETMAR,SF3B1,SF3B3,SFMBT1,SFMBT2,SFPQ,SFSWAP,SHPRH,SIN3A,SIN3B,SIRT1,SIRT2,SIRT6,SIRT7,SKP1,SLU7,SMARCA1,SMARCA2,SMARCA4,SMARCA5,SMARCAD1,SMARCAL1,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCD2,SMARCD3,SMARCE1,SMYD1,SMYD2,SMYD3,SMYD4,SNAI2,SP1,SP100,SP140,SPEN,SPOP,SRCAP,SRRM4,SRSF1,SRSF10,SRSF12,SRSF3,SRSF6,SS18L1,SS18L2,SSRP1,STK4,SUDS3,SUPT16H,SUPT3H,SUPT6H,SUPT7L,SUV39H1,SUV39H2,SUZ12,SYNCRIP,TADA1,TADA2A,TADA2B,TADA3,TAF1,TAF10,TAF12,TAF1L,TAF2,TAF3,TAF4,TAF5,TAF5L,TAF6,TAF6L,TAF7,TAF8,TAF9,TAF9B,TBL1XR1,TDG,TDRD3,TDRD7,TDRKH,TET1,TET2,TET3,TEX10,TFDP1,TFPT,THRAP3,TLE1,TLE2,TLE4,TLK1,TLK2,TNP1,TNP2,TONSL,TOP2A,TOP2B,TP53,TP53BP1,TRA2B,TRIM16,TRIM24,TRIM27,TRIM28,TRIM33,TRRAP,TRUB2,TSSK6,TTK,TYW5,U2AF2,UBE2A,UBE2B,UBE2D1,UBE2D3,UBE2E1,UBE2H,UBE2N,UBE2T,UBN1,UBR2,UBR5,UBR7,UCHL5,UHRF1,UHRF2,UIMC1,USP11,USP12,USP15,USP16,USP21,USP22,USP3,USP36,USP44,USP46,USP49,USP7,UTY,VDR,VIRMA,VPS72,VRK1,WAC,WDR5,WDR77,WDR82,WSB2,WTAP,YAF2,YEATS2,YEATS4,YTHDC1,YWHAB,YWHAE,YWHAZ,YY1,ZBTB16,ZBTB33,ZBTB7A,ZBTB7C,ZC3H13,ZCWPW1,ZFP57,ZGPAT,ZHX1,ZMYM2,ZMYM3,ZMYND11,ZMYND8,ZNF217,ZNF516,ZNF532,ZNF541,ZNF592,ZNF687,ZNF711,ZNHIT1,ZRANB3,ZZZ3
HS294T,0.035423543,0.977043654,0.97837176,0.102901558,0.260551316,0.074945523,0.785442509,0.956282506,0.449450205,0.005698617,0.005841124,0.007057721,0.030196719,0.096362873,0.036673306,0.01536337,0.023555938,0.003092312,0.02314724,0.028156321,0.055688009,0.031134124,0.035305862,0.005353943,0.189717514,0.06907895,NA,0.022976531,0.006326912,0.031763063,0.010439195,0.010315759,0.002518906,0.296384782,0.040067578,0.409026113,0.104242406,0.072382179,0.328502253,0.021711864,NA,0.009398711,0.068093759,0.040972755,0.003022444,0.598423946,0.013002808,0.018809194,0.944262759,0.022007985,0.030044161,0.890454717,0.98368606,1,0.004682166,0.008577073,0.132988291,0.156188162,0.54439249,0.091258694,0.122372857,0.048068506,0.048743038,0.00543754,0.000278188,0.000915663,0.004744547,0.57515648,0.634332731,0.641138989,0.031513538,0.356031002,0.411123001,0.006869728,0.943589005,0.426469224,0.728623889,0.002910091,0.00980459,0.001136846,0.012675686,0.149372394,0.024205774,0.008840757,0.017213414,0.873835032,0.004543175,0.83689083,0.744882064,0.002950458,0.310143534,0.01109853,0.043025556,0.024980475,0.401901668,0.003311812,0.980549655,0.967820155,1,0.006815636,0.277755229,0.177574754,0.04746148,0.999452254,0.999643913,0.002919488,0.017993562,NA,0.002577753,0.0394443,0.037359794,0.009625104,0.055948945,0.004229088,0.898091348,0.989564128,1,0.552138473,0.152949493,0.010193644,0.009757236,0.988941036,0.002959781,0.063012383,0.019858113,0.067505819,0.017242446,0.999985788,0.030821548,0.776164942,0.016098996,0.809365707,0.989027647,0.003197974,0.151141802,0.001718015,0.0120909,0.042157903,0.361366846,1,0.006164934,0.823618667,0.385467136,0.970819028,0.600265868,0.111505543,0.033721853,0.004085666,0.509766591,0.014294614,0.109777112,0.986466773,0.034528784,0.164440181,0.960445203,0.675578188,0.008940604,0.008029063,0.967213334,0.948655383,0.006469985,0.003010313,0.01292536,0.689342135,0.016361288,0.107663198,0.012260549,0.830472669,0.018748928,0.031976601,0.008643842,0.007799431,NA,0.530621257,0.490673428,0.038798393,0.05036242,NA,0.727072272,0.151028838,0.020404343,0.226675056,0.334927089,0.0034317,0.008081226,0.100846862,1,0.92952082,0.979846356,0.425030101,1,0.974589388,0.289233664,0.975219733,0.974357918,0.015842596,0.10829811,0.004919569,0.036617556,0.592660198,0.966468468,0.965551214,0.99926878,0.949920606,0.997944541,0.985295597,0.981346315,0.814487532,0.013285267,0.014764479,0.017628611,0.003204574,0.140460565,0.009343616,0.982371087,NA,0.011681111,0.183903232,0.089825831,0.126143955,0.000365052,0.010203988,0.232616005,0.129223061,0.015748404,0.032319159,0.038851065,0.05042133,0.942223612,0.303144638,0.020085395,0.015157215,0.015360644,0.00347212,0.017366131,0.930514333,0.00895767,0.993099344,0.044653837,0.007819826,0.005651049,0.027547812,0.020079569,0.708109025,0.005938035,0.079278607,0.034864029,0.012840606,0.042561882,0.002363523,0.133234356,0.13410214,0.00408227,0.563153124,0.974318335,0.962509084,0.00475577,0.775309314,0.008068602,0.004286392,0.006276741,0.027235053,0.914392335,0.564397246,0.080622103,0.015624055,0.011120264,0.005766621,0.982898461,0.00170033,0.003446462,0.973911286,0.002692252,0.091176121,0.062127602,0.007766757,0.318132476,0.001253704,0.11646105,0.768455107,0.775002968,0.289764708,0.059385925,0.018376009,0.011268021,0.098061171,0.024047289,0.005585161,0.002618772,0.00556126,0.019706032,0.10469185,0.376501443,0.946967475,0.969107742,0.095389135,0.016547152,0.669229867,0.003330018,0.009269224,0.694297847,0.990231079,0.036469182,0.446921313,0.033390691,0.011709362,0.00685836,0.041196243,0.010270549,0.004564134,0.042257032,0.01209939,0.005855385,0.796562771,0.004138094,0.001804972,NA,0.022734819,0.042862334,0.123775641,0.679677614,0.214673825,0.071169139,NA,0.619282499,0.039739755,0.136635751,0.877692311,0.001655434,0.036422163,0.007479909,0.00484559,0.007175529,0.881663378,0.010048852,0.175708946,0.138316534,0.700811356,0.83428899,0.003814861,0.999998842,0.892462721,0.076800792,0.001972738,0.000750251,0.321847727,0.047971834,0.004897392,0.046132975,0.003324038,0.847156534,0.000714211,0.32648524,0.84967896,0.951371447,0.102167426,0.006433011,0.90100885,0.927377858,0.909991285,0.008368276,0.961019281,0.017273353,0.096194249,0.982096719,0.929550863,0.007207491,0.031874898,0.033965426,0.713473341,0.008806504,0.125125776,0.038208669,0.019009401,0.974300697,0.011512253,0.932222911,0.381968216,0.053552524,NA,0.0123595,0.074853181,0.011104297,0.002366679,0.750974953,0.050535623,0.187910396,0.006500964,0.084754091,0.002408659,0.041536742,0.227623648,0.975872912,0.042557537,0.673905374,0.006419241,0.003646687,0.003361258,0.034562099,0.060854062,0.069383702,0.087916155,0.007724251,0.898991043,0.436999868,0.977224146,0.064643514,0.873085096,0.004871129,NA,0.007867064,0.003913001,0.977874612,0.023801171,0.009169073,0.012152447,0.069208159,0.895831479,0.979812416,0.946143029,0.002202993,0.004464139,0.010566736,0.003762988,0.924827692,0.322878871,0.009041949,NA,0.324828195,0.016076348,0.039463829,0.805757269,0.055263844,0.001004022,0.004682009,0.068946987,0.004017509,0.065123212,0.034153527,1,0.002185266,0.983773777,0.054869826,0.086927315,0.034853164,0.0115304,0.128585805,0.926789957,0.014972426,0.006008271,0.044551422,0.052969749,0.009134566,0.067850574,0.09780223,0.11970496,0.070319267,0.070616986,0.974779278,0.237330166,0.592115828,0.259605622,0.02769648,0.969827259,0.931650299,0.982556281,0.623035278,0.033926786,0.002869896,0.004179465,0.088723128,0.046170385,0.011564894,0.150003333,0.009311544,0.039893959,0.024572275,0.002868972,0.01001281,0.003987338,0.012589921,0.04868837,0.225528009,0.010962069,0.056127894,0.082016455,0.01567,0.009426204,0.05135966,0.005691804,0.011589523,NA,0.999782137,0.070707209,0.99237215,0.009401036,0.22528223,0.008014141,0.024182135,0.999996491,0.021987562,0.065491947,0.867120787,1,0.978161303,0.034682759,0.306199091,0.189999761,0.011875744,0.09822883,0.004151776,0.014044811,0.001362919,0.997927661,0.980891344,0.075705543,0.070842396,0.006000608,0.607029869,0.025520013,0.991900037,0.001768784,0.986298093,NA,0.054686307,0.161083088,0.99188386,0.802783129,1,0.516877008,0.002272006,0.093493487,0.035222009,0.010240533,0.938423202,0.979301477,0.001516722,0.34307472,0.28787241,0.955349352,0.982946654,0.021671773,0.060152296,0.006631391,0.226966546,0.013299451,0.002504728,0.070732448,1,1,0.148374404,0.305050935,0.976248402,0.009421478,0.045253846,0.004833054,0.001153434,0.006654741,0.054095689,0.030295087,0.056708324,0.354747607,NA,0.027868956,0.961933099,0.667011015,0.869876874,0.058275431,0.201453638,0.004710642,0.045867272,0.946446027,0.288622346,0.003081575,0.983177951,1,0.006548355,0.272112812,0.999952872,0.781980619,0.012119755,0.928376026,0.003330524,0.006401684,0.02174155,0.084173396,0.249551276,0.982667342,0.982465334,0.00762798,0.008503853,0.098367351,0.200776566,0.006232249,0.019132971,0.095887207,0.0060885,0.036631405,0.043786349,0.011127138,0.109733609,0.488463711,0.009159511,0.030612369,0.001513626,0.013253382,0.004979925,0.012952466,0.004615599,0.005235603,0.109628633,0.035421196,0.957858673,0.009051202,0.994976312,0.804715582,0.000792363,1,0.980827408,0.041161305,1,0.974177928,0.066175106,0.396986012,0.996688586,0.013977891,1,0.204258218,0.012188164,0.020446068,0.142065701,0.372559679,0.330166925,0.405744657,0.845426349,0.302441447,0.74681296,0.95332223,0.761136724,0.012528173,0.858121227,0.364473498,0.479450946,0.833517589,0.433012078,0.993267556,0.235662506,0.840747895,0.948372699,0.030902662,0.021620804,0.537978147,0.314335744,0.008933851,0.008739481,0.010722513,0.069261738,0.007415504,0.031689256,0.970621258,0.847258604,0.22980785,0.226727561,0.022469911,0.006695936,0.011992701,0.020083795,0.731205755,0.010588892,0.01550703,0.998959748,1,0.004618634,0,0.002941555,0.892232449,0.028927423,0.006091524,0.013259714,0.687400896,0.009811449,0.980623763,0.2068264,0.06086508,0.666938393,0.017798593,0.978026568,0.080689635,0.017444055,0.003763369,0.983092221,0.051857172,0.627408041,0.975096846,0.154104206,0.00360815,0.379236879,0.134587818,0.007154045,0.039596228,NA,0.012874428,0.017996759,0.006710893,0.290090697,0.00456781,0.043893394,0.080068453,0.001109547,0.004926953,0.979436214,0.014484887,0.007573487,0.02151541,0.978258779,NA,0.13926065,0.987497983,0.349546233,0.498190637,0.003666612,0.998205646,0.940894989,1,0.071247692,0.81161021,0.335088603,0.164129308,0.935969829,0.070601735,0.332445099,0.970566597,NA,0.956477937,0.021935429,0.036732998,0.224310784,0.032065684,0.172982051,0.002870205,0.011486619,0.032768077,0.011910568,0.107653865,0.107839653,0.011303309,0.060870466,0.538255205,NA,0.013550551,0.026690504,0.013118343,0.142589082,0.097766089,0.040794033,0.00403848,0.046095726
A375,0.005459224,0.729136479,0.999994744,0.017188996,0.016912075,0.135688298,0.970304257,0.906857024,0.429616024,0.01905286,0.006157848,0.002612305,0.077275282,0.14466941,0.07832423,0.07589043,0.00312731,0.36367098,0.028795016,0.098855862,0.055947444,0.053389328,0.012829595,0.015558805,0.034761967,0.030198104,0.003413583,0.02596707,0.025921457,0.321189682,0.085907209,0.153222636,0.006391611,0.108987717,0.009851209,0.068730981,0.318288521,0.062189403,0.757777695,0.00364117,NA,0.007952143,0.087171897,0.017540084,0.006655708,0.272040931,0.013375385,0.138059458,0.974667241,0.558141353,0.002628601,0.938013373,0.921388157,0.999978563,0.022878497,0.002664955,0.288098349,0.862625207,0.777739599,0.960580548,0.048477722,0.545089414,0.153745195,0.00571079,0.019468327,0.007984247,0.008398605,0.74185602,0.618635863,0.674597051,0.013271408,0.223721782,0.750317775,0.003159219,0.93217658,0.430900406,0.77430824,0.007978336,0.004689141,0.292966914,0.026867958,0.125902456,0.01777218,0.040047114,0.017104175,0.969475757,0.034092852,0.669594431,0.401833075,0.013351078,0.097283064,0.013854525,0.100656305,0.009686169,0.002946721,0.00303738,0.964604326,0.963556718,1,0.008995791,0.130396576,0.13684171,0.065027411,1,0.997787364,0.115359701,0.012362515,NA,0.198759636,0.028861218,0.006961386,0.012166644,0.115796323,0.004103363,0.814779534,0.982084912,1,0.936163006,0.004891876,0.022277505,0.012645454,0.981231714,0.023526931,0.004789854,0.002643754,0.05863914,0.006314448,0.999869993,0.083042922,0.569160622,0.030327083,0.812326947,0.991103717,0.003840045,0.003850826,0.19619493,0.514545872,0.005543565,0.449221644,0.999998405,0.006495686,0.778962199,0.89870634,0.860188638,0.002018155,0.011978252,0.010078929,0.001010862,0.878789227,0.040102605,0.590045373,1,0.126511128,0.131371202,0.99991512,0.9776785,0.04251971,0.017521166,0.970362519,0.999130171,0.007344593,0.567538331,0.150359084,0.879606566,0.003951868,0.002893288,0.013375832,0.700109923,0.710185363,0.07018883,0.54178943,0.00860362,0.130696543,0.765136926,0.883263604,0.007129813,0.047150168,0.004043161,0.908285692,0.392455187,0.012327537,0.163232,0.17085986,0.005186703,0.027542627,0.038535886,0.999936497,0.959101219,0.990091977,0.904239724,0.999901702,0.993059989,0.430155086,0.002302346,0.977788694,0.290952774,0.924970914,0.010676008,0.039795036,0.913196575,0.983140066,0.773304252,0.998461506,0.937027082,0.985727483,0.977951447,0.993160527,0.806649512,0.006070647,0.008577257,0.047433502,0.002922275,0.046512428,0.25612003,0.99999966,NA,0.033569341,0.047859219,0.059910134,0.049985466,0.007425404,0.006263179,0.04730097,0.04266811,0.004450748,0.009235431,0.015504391,0.085293582,0.784721707,0.253144001,0.002772403,0.02402451,0.003006016,0.004244807,0.266502475,0.962994623,0.003329407,0.991035534,0.002581866,0.085153528,0.008131816,0.030867886,0.027749257,1,0.084382992,0.09223496,0.005146799,0.069013142,0.043297916,0.004052751,0.097819279,0.183014723,0.032909583,0.189833081,0.998860215,0.941915169,0.046222403,0.984484366,0.065220891,0.003734476,0.093559262,0.002778298,0.709233096,0.474343502,0.630990834,0.011870723,0.037298114,0.003137762,0.999989765,0.021591002,0.005935289,0.946424923,0.003600777,0.018682217,0.100790608,0.029397492,0.958310412,0.009413506,0.164291529,0.432703461,0.557199316,0.049917042,0.035211692,0.047172946,0.103973321,0.343185766,0.005057549,0.005364294,0.025863275,0.00293742,0.006100837,0.931895496,0.614033656,0.968149381,0.980293602,0.062571314,0.00621506,0.809771283,0.007416,0.004375054,0.898093421,0.993449812,0.008783387,0.02540152,0.646187556,0.047645293,0.018242478,0.007388326,0.568415644,0.023502846,0.08956378,0.005672776,0.049858689,0.081733968,0.007975696,0.010496888,0.000452042,0.002317493,0.048156576,0.02684361,0.947834496,0.025769381,0.327053226,NA,0.872939641,0.212590601,0.005654242,0.291633924,0.015309489,0.037508603,0.021135258,0.008273735,0.003008221,0.983459444,0.033609913,0.141690023,0.294611114,0.507503755,0.055462462,0.004298327,0.995993467,0.924502375,0.055354649,0.010498281,0.043153068,0.209791742,0.035183614,0.005467578,0.2048779,0.102525464,0.227865897,0.005134551,0.530865119,0.78291331,0.683425743,0.741174395,0.006348625,0.985412958,0.898454068,0.974527212,0.006017341,0.8180498,0.005587951,0.151427845,0.977306242,0.967973606,0.001978368,0.138954727,0.071202945,0.459828222,0.03062142,0.024540438,0.089308834,0.187003226,0.993003035,0.034224498,0.401577626,0.35230739,0.047956164,0.128075914,0.043418772,0.373256012,0.009575151,0.016358994,0.779373745,0.052106913,0.020203802,0.008590344,0.158201024,0.00182691,0.069097966,0.683016268,0.989906807,0.080917067,0.983604,0.069126512,0.004899531,0.013769034,0.077668277,0.016562829,0.066069028,0.063816326,0.015683365,0.520118517,0.712632214,0.928334613,0.161602284,0.954994929,0.006045337,0.998773872,0.013052572,0.002876572,0.960512684,0.237977838,0.017929961,0.005409138,0.089313113,0.975566729,0.981379189,0.97774845,0.006501224,0.008608553,0.01314889,0.012100975,0.836680911,0.004231494,0.059066466,NA,0.313025117,0.013219285,0.011123343,0.002952428,0.005004405,0.10326135,0.284488969,0.209204159,0.024642009,0.018224639,0.283466374,1,0.004356802,0.999126651,0.286797428,0.129329474,0.004979562,0.063178397,0.059887903,0.332665106,0.374219642,0.014183971,0.038687222,0.018384679,0.014444857,0.002400804,0.038534264,0.16322541,0.007996088,0.007763395,0.990753719,0.018365098,0.081175035,0.96429871,0.003034712,0.96323448,0.999906982,0.999899178,0.637368825,0.068218305,0.026094939,0.020737759,0.02077502,0.010169922,0.020939715,0.025831193,0.009921941,0.011700244,0.006345458,0.010467556,0.006386225,0.007270328,0.004474399,0.012104666,0.014918781,0.033818013,0.046114677,0.273857667,0.005255734,0.008762725,0.02755715,0.008477632,0.025701509,NA,0.998279668,0.023991067,0.981505158,0.014800743,0.08346827,0.002978825,0.018466747,0.999990494,0.041475904,0.474555359,0.522578552,1,0.995156481,0.009089998,0.229195612,0.012822083,0.019236835,0.020475155,0.011732035,0.013831106,0.002099861,0.99997653,0.985964791,0.987109293,0.011661005,0.009234183,0.179386968,0.044295969,0.983462974,0.005660038,0.999288518,0.01214238,0.063511209,0.097868494,0.960334634,0.953845161,0.999232105,0.006549547,0.00635918,0.195426053,0.041999953,0.051259057,0.716696903,0.964515834,0.022097199,0.91266193,0.367743643,0.959680826,0.953857228,0.076512648,0.08706344,0.012588113,0.844296365,0.010984546,0.018378451,0.037339516,1,1,0.351557095,0.568851746,0.979738286,0.017285677,0.014173939,0.016735504,0.038939223,0.059656817,0.038750102,0.029555338,0.008280872,0.052198993,NA,0.220780451,0.960804555,0.433828243,0.537747185,0.019970312,0.84497986,0.060665214,0.017335959,0.803655002,0.004738969,0.007097289,0.987187053,1,0.03689266,0.026772916,0.994492041,0.925728374,0.022556702,0.972744026,0.00491769,0.005087845,0.020950331,0.004265791,0.06663106,0.990578437,0.983769871,0.005114111,0.025108984,0.328758846,0.925952941,0.027460124,0.028992141,0.834014781,0.18023996,0.03983122,0.278742922,0.048217632,0.007858445,0.546168626,0.004890154,0.005286082,0.008462862,0.013833473,0.008007191,0.586660236,0.018759357,0.004400771,0.205351246,0.011762043,0.966232478,0.009593572,0.998782092,0.781645628,0.00322432,1,0.953371017,0.016244246,1,0.978603765,0.012232915,0.843162341,0.991574178,0.010961341,1,0.002292398,0.055333428,0.023469723,0.872312169,0.91340216,0.002061506,0.824599903,0.001576076,0.350748096,0.643701046,0.95946589,0.637397282,0.007129052,0.923014231,0.651576945,0.541224139,0.85623792,0.002666693,0.993160803,0.005696439,0.949521571,0.986686879,0.024094373,0.090213062,0.045267377,0.330289243,0.029360026,0.005940241,0.002751231,0.011910395,0.00651033,0.065902889,0.941714609,0.978132096,0.229843397,0.165019136,0.019047475,0.005874709,0.004630654,0.051823212,0.980492321,0.024388337,0.009614248,1,1,0.004118952,2.04E-05,0.010282224,0.987401769,0.016884623,0.008457199,0.02508066,0.78374474,0.074379468,0.982264607,0.713703112,0.255305556,0.90562184,0.047351444,0.979434798,0.243072707,0.037073787,0.005311305,1,0.006210873,0.088786634,0.99819732,0.246270499,0.045631751,0.05994454,0.314162643,0.022104088,0.175040755,NA,0.009897645,0.095169344,0.006704232,0.113645001,0.007746857,0.070850873,0.036337374,0.286400308,0.04695696,0.986220786,0.047735991,0.005106296,0.009590156,0.953211221,0.001729686,0.032016662,0.942878093,0.506826037,0.885849806,0.471659192,0.978825052,0.995435193,1,0.121822543,0.796665389,0.07931324,0.923108618,0.957399033,0.243256503,0.005863123,0.00885966,0.673760603,0.853458426,0.012131087,0.014736674,0.003253592,0.011152193,0.120948493,0.005003243,0.076510122,0.053459419,0.004774828,0.057606801,0.151987741,0.052463843,0.512828523,0.006557941,NA,0.068004332,0.005673352,0.011711638,0.445112503,0.009602004,0.632891009,0.020188133,0.215288444
